epoch,train_loss,train_acc,val_loss,val_acc,val_uf1,val_uar
1,1.4655516379631606,0.15436241610738255,1.4325435354324159,0.10778443113772455,0.09652125652125652,0.1773917076712108
2,1.1515648517032597,0.337248322147651,1.4363782705661066,0.1497005988023952,0.12465230246120373,0.19932874471854983
3,0.8747190757085813,0.4077181208053691,1.483849321296829,0.1437125748502994,0.13929248282074078,0.1802284154768627
4,0.6232011454217385,0.575503355704698,1.455818658103486,0.23952095808383234,0.20377092522882637,0.23327721575204977
5,0.4474915578061302,0.6476510067114094,1.521199960194662,0.23353293413173654,0.19720031609126423,0.23322093591423215
6,0.32206689831394475,0.7197986577181208,1.62601905311653,0.25149700598802394,0.1919058333716,0.20558424405607958
7,0.23035851180953468,0.7768456375838926,1.636216189333065,0.23353293413173654,0.18673086302819825,0.1968279079384241
8,0.14547679378282305,0.8137583892617449,1.6859767451257763,0.24550898203592814,0.18927893904497228,0.19802211602918393
9,0.13729524742436888,0.8473154362416108,1.6170465175263182,0.30538922155688625,0.2321474257820975,0.2518203560557383
10,0.08789263738181767,0.8859060402684564,1.7362350775096231,0.31736526946107785,0.2473602284503286,0.26150173985363534
11,0.07056790017741639,0.9261744966442953,1.6396772683023693,0.2754491017964072,0.205427118689621,0.2402560315389615
12,0.05148690136387044,0.9496644295302014,1.7455919338557535,0.2994011976047904,0.20488748793652847,0.2273972012138643
13,0.03905269044651431,0.9496644295302014,1.762200775260697,0.3473053892215569,0.23103847715603423,0.2564800623806835
14,0.04367396056702073,0.9546979865771812,1.7374171104259835,0.3473053892215569,0.2517270057083421,0.2683660025274932
15,0.0387800184122268,0.9412751677852349,1.803643347974309,0.3772455089820359,0.24105744746674282,0.2631974828912075
16,0.03815000376745358,0.9798657718120806,1.7822089837696737,0.3592814371257485,0.24279971782201937,0.28038531754530893
17,0.034940628759912995,0.9748322147651006,1.7906667936347915,0.2874251497005988,0.20153639273240603,0.24334864107834764
18,0.026334217780788472,0.9731543624161074,1.8550706188121955,0.32335329341317365,0.22712735525379396,0.2712048428475929
19,0.021786418512163546,0.9714765100671141,1.8836042474129957,0.3532934131736527,0.23615075173999658,0.27023454877385056
20,0.014731006996843638,0.9865771812080537,1.860364732628097,0.33532934131736525,0.21800504121078282,0.2459236522740485
21,0.015292307774492558,0.9932885906040269,1.8380144913039522,0.31736526946107785,0.22102220300978062,0.2593633609911185
22,0.01229061473210986,0.988255033557047,1.8512664533660796,0.3473053892215569,0.2417407744195963,0.2866711356752051
