epoch,train_loss,train_acc,val_loss,val_acc,val_uf1,val_uar
1,1.5001125170850835,0.13827993254637436,1.4370783123859139,0.08139534883720931,0.03807730730807655,0.10892049127343247
2,1.454706242675524,0.16526138279932545,1.4232461175253226,0.23255813953488372,0.17907473584102132,0.2548452232181204
3,1.397534765541855,0.22765598650927488,1.4942128076109775,0.14534883720930233,0.09516977522716404,0.1950729009552539
4,1.1733184776458934,0.32377740303541314,1.49859442267307,0.09302325581395349,0.1233621742381535,0.1403027208653807
5,1.1199314584217426,0.38954468802698144,1.4914336010467175,0.19767441860465115,0.1658603162362561,0.2165264083242542
6,0.9286234152658794,0.44350758853288363,1.567249250966449,0.29069767441860467,0.1651969579429004,0.16397627243778318
7,0.7774383134222754,0.5295109612141653,1.6119695153347282,0.3023255813953488,0.19059249844775508,0.20669550342472784
8,0.7132627995430317,0.5885328836424958,1.5577892370002215,0.4418604651162791,0.2744212631741885,0.28812769946014427
9,0.6523409102859625,0.6188870151770658,1.6670965510745381,0.3372093023255814,0.24919756826450537,0.2512946610961812
10,0.5786634721804228,0.6812816188870152,1.7546579948691434,0.3430232558139535,0.24526262196009999,0.25136859586267024
11,0.52176254068016,0.7217537942664418,1.8016252684038738,0.3953488372093023,0.24154148692276298,0.25274960581685846
12,0.4307240569370392,0.7807757166947723,1.836008487745773,0.3372093023255814,0.19698856722434263,0.2155784071601225
13,0.46414540449242164,0.7790893760539629,2.025288748186688,0.37790697674418605,0.21240562477036642,0.2302985728654833
14,0.34925296385010823,0.8229342327150084,1.9631063078725062,0.38372093023255816,0.2605813488148717,0.270437674025441
15,0.3464634312948127,0.806070826306914,1.8904311490613361,0.38372093023255816,0.1998721416373769,0.20578358999165164
16,0.3184743777143613,0.836424957841484,2.066226510114448,0.36627906976744184,0.2272821306468311,0.23241167335400253
17,0.31424314754859595,0.8279932546374368,1.930130770040113,0.4186046511627907,0.22944364298557038,0.23444056913672565
18,0.27629580565776934,0.8583473861720068,2.051486287006112,0.4186046511627907,0.23453606804270694,0.24064660329564333
19,0.2352990308559765,0.8752107925801011,2.0415485071581463,0.42441860465116277,0.2263643964204991,0.22729559423122336
20,0.26506852256809477,0.866779089376054,2.112251348273699,0.4186046511627907,0.27506106495603383,0.2728216414142714
21,0.19062399220908874,0.8870151770657673,2.0312862507132596,0.42441860465116277,0.26719298196370345,0.26858552235880145
22,0.2177443737525361,0.897133220910624,2.162604101868563,0.4418604651162791,0.2635489103199475,0.27479146855250025
23,0.19296009102317976,0.9055649241146712,2.143166797105656,0.42441860465116277,0.25393846406216575,0.25949726381987465
24,0.1789284640888591,0.9258010118043845,2.16603507552036,0.42441860465116277,0.23010440368862,0.2349771349807372
25,0.1635464243779295,0.9190556492411467,2.2893065685449643,0.45348837209302323,0.23636255253981292,0.2666066128117207
26,0.161880812081579,0.9376053962900506,2.3045639049175173,0.45348837209302323,0.2450350119011844,0.2611172532825211
27,0.163136304631,0.9089376053962901,2.3138498982717826,0.43023255813953487,0.23036439137058334,0.2377058820450629
28,0.17872840507838617,0.9089376053962901,2.194419583608938,0.42441860465116277,0.2603421028915131,0.2663933411384872
29,0.19878568226380453,0.9207419898819561,2.242496900780256,0.4186046511627907,0.24115675084878502,0.25052032526547136
30,0.17376021440274397,0.9089376053962901,2.198694894480151,0.4011627906976744,0.23944379792057097,0.2444841079616484
