epoch,train_loss,train_acc,val_loss,val_acc,val_uf1,val_uar
1,1.4550551433189243,0.22058823529411764,1.6472799035887056,0.1456953642384106,0.12981344850743773,0.1873604952552321
2,1.079614060376984,0.3382352941176471,1.637685508917499,0.17218543046357615,0.1499860691558206,0.2087410987786928
3,0.7887128848655551,0.5098039215686274,1.5694673835047033,0.2847682119205298,0.2376442065825136,0.2683145592920029
4,0.5164671026024164,0.6372549019607843,1.5678666032702717,0.23178807947019867,0.2332165254765874,0.2373803097487308
5,0.32510121819240595,0.7516339869281046,1.7287845674729505,0.32450331125827814,0.24349113011348164,0.26926167678047375
6,0.21471315408064648,0.7794117647058824,1.6559606814226568,0.33112582781456956,0.25712619132182934,0.26628946450375024
7,0.15115733980353363,0.8529411764705882,1.697666124002823,0.32450331125827814,0.2323097363901622,0.26159568640771647
8,0.11210829067025699,0.8709150326797386,1.7865000513215727,0.3509933774834437,0.2606057675826728,0.26251663958430876
9,0.0779429836795221,0.8970588235294118,1.8305841297503338,0.37748344370860926,0.27139047251829207,0.2938295066114615
10,0.05713835365924181,0.923202614379085,1.775710997992004,0.3973509933774834,0.2953508385504472,0.31145017611183023
11,0.04939814501143749,0.9477124183006536,1.7792146711160015,0.3973509933774834,0.32890729978009753,0.3298543213956748
12,0.03536656708304399,0.9575163398692811,1.7140337662981047,0.41721854304635764,0.32912887018606723,0.334911110193065
13,0.03387481210375923,0.9656862745098039,1.8880181044142768,0.40397350993377484,0.29298819479175436,0.3003102613065019
14,0.04563826494819783,0.9607843137254902,1.7772471983701188,0.40397350993377484,0.30978328313083114,0.3407869108057078
15,0.0292501126696033,0.9591503267973857,1.795449727418407,0.4503311258278146,0.33509140498304585,0.3495056322123991
16,0.017123525432657962,0.9754901960784313,1.8801470702847107,0.423841059602649,0.30957716419901293,0.32964799055024624
17,0.017008388171495956,0.9754901960784313,1.8819068315013354,0.4503311258278146,0.3257647138925678,0.3536802935299176
18,0.0179961849387516,0.9869281045751634,1.7578828824276955,0.44370860927152317,0.3352246909208935,0.3484079169229545
19,0.012878022607099386,0.9771241830065359,1.745204459752468,0.45695364238410596,0.36376817905992953,0.3662195399977355
20,0.012854352636031465,0.9901960784313726,1.7643997906059619,0.423841059602649,0.31600560987218035,0.33657399757023815
21,0.012887923888484734,0.9656862745098039,1.7730662333254783,0.44370860927152317,0.3341854716036419,0.349061565696904
22,0.010739508614528413,0.9852941176470589,1.8378783819691236,0.40397350993377484,0.29843117161957744,0.310478271380527
23,0.01107314174608297,0.9787581699346405,1.9045601333213957,0.4304635761589404,0.3010204081632653,0.31599232360510554
24,0.008257221960115666,0.9836601307189542,1.8979200227371116,0.4503311258278146,0.30192682150139166,0.3228706304834124
25,0.008506295313827352,0.9950980392156863,1.9078782867911637,0.45695364238410596,0.31988646274360566,0.3371563447691267
26,0.006541775903220173,0.9950980392156863,1.9088016377379562,0.44370860927152317,0.2953991401773636,0.3191112319871718
27,0.0074289039635629045,0.9950980392156863,1.932242312968172,0.44370860927152317,0.3172941970310391,0.34039735327329307
