epoch,train_loss,train_acc,val_loss,val_acc,val_uf1,val_uar
1,1.4501618271153602,0.1758957654723127,1.6653934061921984,0.1390728476821192,0.07692833230853316,0.1519129019129019
2,1.0853473427629625,0.39087947882736157,1.6041452647834424,0.19205298013245034,0.15222268333170588,0.2120354304564831
3,0.7714292160462867,0.4755700325732899,1.598133841887215,0.304635761589404,0.22173258578043534,0.27423442611412535
4,0.5051079207988826,0.6433224755700325,1.6402178631713058,0.31125827814569534,0.2470971660344127,0.2583491696273651
5,0.321586791049774,0.745928338762215,1.6973829932560194,0.3443708609271523,0.2702929660680421,0.27212123715883113
6,0.21271501466971654,0.7882736156351792,1.6870417768592076,0.37748344370860926,0.2620971620971621,0.267583641643792
7,0.14132099217622987,0.8175895765472313,1.7769070129520845,0.4304635761589404,0.3220105230118611,0.31859532836976445
8,0.12242176769610726,0.8925081433224755,1.702966754799647,0.37748344370860926,0.2633521403580112,0.2667474547173795
9,0.08253771212279602,0.9006514657980456,1.7446794320415977,0.3841059602649007,0.26555359050975647,0.2781139356327326
10,0.06388896300854822,0.9006514657980456,1.7862763404846191,0.37748344370860926,0.2659150746412736,0.282139873493257
11,0.05168141825094285,0.9348534201954397,1.8120480294259178,0.3841059602649007,0.26701499668762263,0.270213231491427
12,0.040389696870254,0.9543973941368078,1.742729791742287,0.3841059602649007,0.278271436166173,0.27679837567055615
13,0.02949367101980731,0.9723127035830619,1.8870358372366192,0.3708609271523179,0.26259261072156487,0.2699240469917162
14,0.02343282292836652,0.9657980456026058,1.8976606880592195,0.3708609271523179,0.2613741545733497,0.26575764808847513
15,0.023980529535962237,0.9755700325732899,1.8338395996599008,0.39072847682119205,0.25794020203958096,0.2670366392170903
