epoch,train_loss,train_acc,val_loss,val_acc,val_uf1,val_uar
1,1.3935184019494495,0.18090452261306533,1.3406764041809809,0.13095238095238096,0.09956523511510726,0.1548136645962733
2,1.2441239262146366,0.26800670016750416,1.319162232535226,0.15476190476190477,0.1255338499035978,0.1727178618482966
3,1.0642931235695205,0.4639865996649916,1.3131682532174247,0.19047619047619047,0.1704581074854184,0.20879138352901472
4,0.7842123252862263,0.5544388609715243,1.3669305812744867,0.22023809523809523,0.2019799231595588,0.20226558798522817
5,0.6136232166234372,0.6582914572864321,1.43729191167014,0.25595238095238093,0.2008350498138935,0.2151628731089001
6,0.4645514645967851,0.7621440536013401,1.5727644250506447,0.2916666666666667,0.2035795132157089,0.22077597564853937
7,0.35977029610718514,0.8492462311557789,1.5482128007071358,0.2857142857142857,0.219247139814127,0.2339606170940504
8,0.2718997270717493,0.9028475711892797,1.6086003269468034,0.30357142857142855,0.18874462580956866,0.19499341238471674
9,0.25036097636174914,0.9296482412060302,1.6401047366006034,0.2976190476190476,0.21127947941138395,0.2227214314920462
10,0.23052690576269,0.949748743718593,1.5377822262900216,0.35119047619047616,0.22441374895015515,0.23398430654802468
11,0.21107012228151062,0.9681742043551089,1.5588627429235549,0.2916666666666667,0.20473365324744403,0.22846369023280566
12,0.19508746510973726,0.9865996649916248,1.5926130158560616,0.32142857142857145,0.1986638730001562,0.2199014129298987
13,0.1766194496022996,0.9882747068676717,1.5034018329211645,0.3333333333333333,0.22607235343367277,0.2321282540547908
14,0.18139246857445843,0.9882747068676717,1.5688213138353257,0.2916666666666667,0.20552623520723382,0.2365716492403149
15,0.16739458534585772,0.9966499162479062,1.5415796779450917,0.3630952380952381,0.23119339919874582,0.2620418686760516
16,0.16600667234741065,0.998324958123953,1.5442765724091303,0.34523809523809523,0.23079344800145063,0.2551839340070225
17,0.16735860475743036,0.9916247906197655,1.4997564724513464,0.3273809523809524,0.24049175905905346,0.2568981742894786
18,0.15945330277160186,0.998324958123953,1.4936529369581313,0.3392857142857143,0.23112874720399024,0.2521075501210434
19,0.15786591331962765,0.9949748743718593,1.4916187808627175,0.36904761904761907,0.26782314133218327,0.2792198056815748
20,0.15305053144443773,0.998324958123953,1.4947816984994071,0.3630952380952381,0.24533872673407556,0.25255051045905613
21,0.15681142366212017,1.0,1.5310958254904974,0.3392857142857143,0.21766487220819775,0.23135818454409157
22,0.15588702069255375,0.998324958123953,1.5237720665477572,0.35119047619047616,0.2292049401457812,0.25354433173023877
23,0.155676073477396,1.0,1.5305990292912437,0.30952380952380953,0.19491502286533338,0.21725906527255853
24,0.15173471812626824,1.0,1.5189830632436843,0.35714285714285715,0.23175242355647446,0.2600305366797121
25,0.14977422256765255,0.998324958123953,1.4996904532114665,0.32142857142857145,0.21100312272046393,0.22150856389986823
26,0.15010946068032902,0.998324958123953,1.5011534889539082,0.32142857142857145,0.21373271785233944,0.21998091863159328
27,0.15504059994240701,1.0,1.496543526649475,0.32142857142857145,0.22646406195692853,0.23443959838262685
28,0.14758187559881003,1.0,1.5060257202103025,0.35714285714285715,0.23964705096624903,0.2521959799321119
29,0.14829586898062497,1.0,1.5043453886395408,0.35119047619047616,0.23679043832534163,0.24786697560310753
30,0.14823596673694686,1.0,1.4994598116193498,0.34523809523809523,0.23733632359248122,0.24514512224407273
