epoch,train_loss,train_acc,val_loss,val_acc,val_uf1,val_uar
1,1.4549787068551825,0.14883720930232558,1.6760743776957194,0.14166666666666666,0.10300089027859206,0.22258297258297258
2,1.0877764533656513,0.3643410852713178,1.5406584421793619,0.225,0.19252894494656217,0.2429138321995465
3,0.7556827284568964,0.5007751937984496,1.5395774523417154,0.35833333333333334,0.27704176219987436,0.32346423417851994
4,0.504893561943557,0.662015503875969,1.6305917660395304,0.3333333333333333,0.24781748899395956,0.3006338899196042
5,0.3801962040191473,0.6806201550387597,1.6683119455973308,0.325,0.2442303503679953,0.2913574520717378
6,0.21571131011312322,0.7891472868217054,1.663835302988688,0.3416666666666667,0.24624187762462807,0.2688105545248402
7,0.12501949252084243,0.8697674418604651,1.7951717535654703,0.35,0.2229468901988656,0.2608225108225108
8,0.11373096776101016,0.8480620155038759,1.8028821309407552,0.35833333333333334,0.2600828628211995,0.27398989898989895
9,0.06659772389156873,0.9209302325581395,1.777686643600464,0.3416666666666667,0.2674865750496003,0.3189806225520511
10,0.051322676252949145,0.9193798449612403,1.845962905883789,0.35,0.24250761729753328,0.3055040197897341
11,0.03805073009904965,0.951937984496124,1.9443615118662516,0.39166666666666666,0.25721604137753207,0.30341682127396413
