epoch,train_loss,train_acc,val_loss,val_acc,val_uf1,val_uar
1,1.4180499923321628,0.11317829457364341,1.5676627477010092,0.13333333333333333,0.10410944362163874,0.20539579468150895
2,1.2546923525573672,0.25116279069767444,1.4797333319981893,0.225,0.1848726597822638,0.24327458256029685
3,1.0132745881413305,0.4186046511627907,1.4930076996485393,0.275,0.21460541686105591,0.26479076479076474
4,0.8188795371573101,0.5193798449612403,1.5182703812917073,0.26666666666666666,0.21818949832443085,0.24971655328798187
5,0.5891816822595375,0.6775193798449612,1.5405861775080363,0.2916666666666667,0.26298185941043084,0.28396206967635534
6,0.472462565053341,0.7488372093023256,1.6178827603658041,0.2833333333333333,0.24949140658052124,0.299963924963925
7,0.3626100731450458,0.834108527131783,1.6806759198506673,0.38333333333333336,0.34336362511106133,0.3474025974025974
8,0.2884197533592697,0.889922480620155,1.5798385620117188,0.35,0.3094417326801135,0.35023706452277875
9,0.25532857838065126,0.9426356589147287,1.685469134648641,0.35833333333333334,0.28757734738253454,0.32524221809936094
10,0.23869837815909423,0.9410852713178295,1.6072508811950683,0.35833333333333334,0.3189509686939826,0.339904143475572
11,0.20800060278685517,0.958139534883721,1.575128928820292,0.35833333333333334,0.31295969029625204,0.3419398062255205
12,0.21408315282459406,0.9705426356589147,1.6263939062754313,0.3416666666666667,0.2838626830676627,0.3146516182230468
13,0.201279879378718,0.9798449612403101,1.5945633411407472,0.35833333333333334,0.32126777192808004,0.3615491651205937
14,0.19404002294059872,0.9829457364341085,1.5873539924621582,0.4,0.3465531825378373,0.3949958771387343
15,0.181389911576759,0.986046511627907,1.593918546040853,0.35,0.2934694615729098,0.3209389816532674
16,0.18221039224502653,1.0,1.5931333223978679,0.375,0.3245404208194906,0.35752937538651824
17,0.17433877774449283,0.9968992248062015,1.61401047706604,0.35833333333333334,0.3078869805073613,0.33737889095031953
18,0.17731624589871992,0.993798449612403,1.5823631286621094,0.38333333333333336,0.32984548545612874,0.365878169449598
19,0.17874993339989537,0.9953488372093023,1.5884333451588948,0.38333333333333336,0.32500090213655036,0.377473716759431
20,0.1700471498938494,0.9984496124031008,1.556706396738688,0.375,0.32880873185237036,0.37561842918985777
21,0.16885894178882127,0.9984496124031008,1.5562901655832926,0.36666666666666664,0.3190166093564625,0.35157699443413726
22,0.16764928964219353,0.9984496124031008,1.5259540557861329,0.35833333333333334,0.30979695591764556,0.3512677798392084
23,0.16810151749803115,0.9984496124031008,1.5615352630615233,0.36666666666666664,0.3277925604053423,0.3626314162028447
24,0.1664950946042704,0.9984496124031008,1.539137347539266,0.35,0.3020223507753646,0.34369202226345086
25,0.16095950975436574,0.9984496124031008,1.5189364512761434,0.36666666666666664,0.3251332483989421,0.3696660482374768
26,0.16193173883497253,0.9984496124031008,1.5207515478134155,0.39166666666666666,0.3360964352651545,0.39695423623995046
