epoch,train_loss,train_acc,val_loss,val_acc,val_uf1,val_uar
1,1.4683504328509878,0.1658206429780034,1.361338548882063,0.1511627906976744,0.12437587968803743,0.2085140303864413
2,1.1564299741573947,0.36717428087986465,1.3718207270600076,0.18023255813953487,0.14575979120186935,0.1975578084327769
3,0.811300159710918,0.5160744500846024,1.421743908593821,0.16279069767441862,0.15434943478857818,0.2053825345673622
4,0.6018813493489815,0.5854483925549916,1.5657533878503844,0.18604651162790697,0.13834156488795665,0.2111964857543187
5,0.3614816099102727,0.6988155668358714,1.6104943641396456,0.19767441860465115,0.14702973762167057,0.19130400915999418
6,0.2686850698869644,0.7884940778341794,1.624115367268407,0.1569767441860465,0.11350305941418555,0.14688166157853846
7,0.18316492844253224,0.805414551607445,1.6739477445912916,0.27906976744186046,0.18170299581699637,0.19440594866552147
8,0.10100610922334964,0.8950930626057529,1.7998920013738233,0.21511627906976744,0.11978999700301814,0.17127028241541403
9,0.09217164991975033,0.9170896785109983,1.9284395228984743,0.29651162790697677,0.15818343147535693,0.18765958814948405
10,0.05698037760209311,0.9441624365482234,1.8870322399361188,0.27325581395348836,0.1620777018941548,0.1978832357601134
11,0.052462155219993215,0.9424703891708968,1.908372582391251,0.23837209302325582,0.1426316954267265,0.17720069955219983
12,0.036123405291041744,0.9644670050761421,1.8946788227835367,0.23837209302325582,0.14904561333132763,0.1836607772633132
13,0.05200982692000628,0.9441624365482234,1.932451835898466,0.2441860465116279,0.16630044978795638,0.19328560164625147
14,0.020392745147047916,0.9712351945854484,1.9566645927207416,0.23255813953488372,0.1340779250262009,0.1752574159187754
15,0.01826893994600438,0.9729272419627749,1.9504709493282228,0.25,0.16673720921814358,0.18485037490116557
