epoch,train_loss,train_acc,val_loss,val_acc,val_uf1,val_uar
1,1.5051410797253326,0.17922948073701842,1.4521666651680356,0.17857142857142858,0.0910204081632653,0.16774891774891776
2,1.490416752633138,0.17922948073701842,1.4629827340443928,0.07738095238095238,0.0472140762463343,0.1739130434782609
3,1.490014332323218,0.18425460636515914,1.437775555111113,0.2976190476190476,0.2106903769465346,0.23235379063714895
4,1.3980241195241012,0.33835845896147404,1.3567611262911843,0.35714285714285715,0.24422101275797087,0.27236949706964697
5,1.178426862961084,0.42546063651591287,1.3408421732130504,0.25,0.20769936807905484,0.2319416590406096
6,1.0003724387243165,0.46063651591289784,1.3911560092653548,0.3273809523809524,0.26127941710437,0.30869467863470856
7,0.8182827454915198,0.541038525963149,1.523544606708345,0.32142857142857145,0.2720675153387369,0.319787184329913
8,0.689708788291094,0.6331658291457286,1.5437246220452445,0.30357142857142855,0.24845559845559845,0.2686092018925602
9,0.5876727631343669,0.6649916247906198,1.7382292804263888,0.27976190476190477,0.1814569909808005,0.22418255158135217
10,0.4969228414235203,0.7286432160804021,1.6928807780856179,0.31547619047619047,0.20723289281149931,0.22774732763488387
11,0.4168087822109012,0.7721943048576214,1.6543241114843459,0.39880952380952384,0.2959743170148955,0.31183580287778184
12,0.34303538703439224,0.7956448911222781,1.9125165996097384,0.375,0.2236195205760423,0.25229836380511045
13,0.27666445767859515,0.8458961474036851,2.0383116006851196,0.36904761904761907,0.23003262551909281,0.2582319229995392
14,0.2916105501416141,0.8291457286432161,1.7842203605742681,0.36904761904761907,0.2695739881975122,0.2836114410327304
15,0.22001241551871276,0.847571189279732,1.9550980840410506,0.35714285714285715,0.21889878986825081,0.23132995190716327
16,0.17375937699522803,0.9095477386934674,2.1746236142658053,0.39285714285714285,0.25365504061156235,0.27773126423801087
17,0.16864416783853392,0.8844221105527639,2.1122351601010276,0.4166666666666667,0.26818027782395226,0.2994249628432537
18,0.15206925628372972,0.9195979899497487,2.2417344763165428,0.44047619047619047,0.2673686596050952,0.2907953490787074
19,0.15196049163489286,0.9229480737018425,2.253464772587731,0.44047619047619047,0.28218725413676327,0.31521333489099607
20,0.08169195492138814,0.948073701842546,2.372706929842631,0.43452380952380953,0.25054938584755143,0.2792126663940757
21,0.13361989679298608,0.9195979899497487,2.3164266915548417,0.4166666666666667,0.2569251025472224,0.2906274135659443
22,0.1196168228247557,0.9346733668341709,2.3445193540482294,0.4107142857142857,0.25688452961180236,0.2859601043634027
23,0.0885595887231717,0.9363484087102177,2.448574883597238,0.4107142857142857,0.24662481097116076,0.2746524465040207
