epoch,train_loss,train_acc,val_loss,val_acc,val_uf1,val_uar
1,1.4294414372177597,0.20031055900621117,1.6432621278682678,0.14285714285714285,0.10801698301698301,0.16906644080557126
2,1.090901023482684,0.37732919254658387,1.686494348429832,0.18487394957983194,0.13094235331523468,0.2035998852769039
3,0.7748531488157948,0.4968944099378882,1.6257208044789417,0.21008403361344538,0.1758473086204179,0.2509354861839334
4,0.5159536505708043,0.5900621118012422,1.7055780567040963,0.226890756302521,0.1423719189572848,0.18911833508106798
5,0.32357903852225833,0.7267080745341615,1.7740048240212833,0.25210084033613445,0.2098293477637588,0.23710149408907172
6,0.288771990478409,0.7329192546583851,1.8653286004266818,0.25210084033613445,0.15510204081632656,0.20398752386330024
7,0.20060093339925966,0.8059006211180124,1.790912389755249,0.29411764705882354,0.25639272403978286,0.2554706335762237
8,0.13468820185209654,0.8555900621118012,1.885606649543057,0.31092436974789917,0.2509471991100591,0.24918327014600306
9,0.11381358768999206,0.8416149068322981,1.8713380288677055,0.3025210084033613,0.23454265033212401,0.2473279825764298
10,0.07217629351045775,0.889751552795031,1.919725692572714,0.2773109243697479,0.23577372661268514,0.24276594695849352
11,0.06338161482296376,0.9099378881987578,2.0005687685573803,0.3025210084033613,0.24636116292899096,0.2522754160952919
12,0.0396129483623164,0.9409937888198758,2.0121532608481014,0.2605042016806723,0.2283355824038471,0.2261725507067122
13,0.029050626566413766,0.9503105590062112,2.0552515903440844,0.29411764705882354,0.23301703845544022,0.23689198999758007
14,0.025093140913555342,0.9565217391304348,2.039062920738669,0.2689075630252101,0.22003102284132733,0.22766932860100564
15,0.021379262758476764,0.9704968944099379,2.039507206748514,0.3025210084033613,0.23652537938252222,0.2503932403000726
