epoch,train_loss,train_acc,val_loss,val_acc,val_uf1,val_uar
1,1.4024500917100673,0.07528641571194762,1.3199859408589152,0.06493506493506493,0.05051293107320271,0.13898780431038496
2,1.2623444692202754,0.2225859247135843,1.3148579102057916,0.14285714285714285,0.1385833649699196,0.17557007764381036
3,1.034637532579528,0.34206219312602293,1.2833070290553106,0.33116883116883117,0.2540572957995825,0.28146795600712654
4,0.8373253524986305,0.530278232405892,1.2706754052793825,0.2857142857142857,0.24171845124699434,0.24473804485325226
5,0.6207642384519749,0.6481178396072013,1.2775893211364746,0.38311688311688313,0.28640150116894303,0.2963328913789743
6,0.4383627187991103,0.723404255319149,1.3393113829872825,0.44155844155844154,0.3412738343730585,0.3402546634113454
7,0.37327567976937553,0.8150572831423896,1.3659755904953201,0.38961038961038963,0.2875350236969427,0.2842024207231581
8,0.2853985835604504,0.8985270049099836,1.3977939370390657,0.4155844155844156,0.31960315226569097,0.33988118895953
9,0.2555945261020317,0.9181669394435352,1.3939353924293023,0.4155844155844156,0.29730940146853346,0.31455474888654616
10,0.2322454523728054,0.9345335515548282,1.3888983943245627,0.38961038961038963,0.30272559571949487,0.2987907509796911
11,0.2087560819428408,0.9656301145662848,1.4078871677448224,0.37012987012987014,0.24207831850688993,0.2696813555108486
12,0.20080803439582037,0.9689034369885434,1.3703131149341534,0.45454545454545453,0.3378574108648093,0.3379530096119958
13,0.18605154345449176,0.9901800327332242,1.3464393244161235,0.42857142857142855,0.31520751365978006,0.3355936178516824
14,0.17883331600558347,0.9901800327332242,1.3680354279357116,0.4155844155844156,0.3123524157137603,0.32057254061862356
15,0.1678219701235111,0.9885433715220949,1.3475920782460795,0.42857142857142855,0.30102245323840815,0.31847146708897867
16,0.1704236069989868,0.9934533551554828,1.36868692063666,0.4155844155844156,0.3096569895846568,0.3152383970356321
17,0.17823219221274317,0.9934533551554828,1.3560915736408976,0.42207792207792205,0.32436783014446685,0.32442403986182794
18,0.17073590099909106,1.0,1.3552601523213572,0.38311688311688313,0.2657657245574333,0.2907794970006952
