epoch,train_loss,train_acc,val_loss,val_acc,val_uf1,val_uar
1,1.4385523622612864,0.18104906937394247,1.3752665464268174,0.12790697674418605,0.1301060310213628,0.21457190912541943
2,1.0536540259564589,0.42470389170896783,1.428348566210547,0.13372093023255813,0.13387445887445887,0.24707162686702325
3,0.7333438468060114,0.5093062605752962,1.447899857232737,0.1686046511627907,0.16539757589551887,0.18849470794645679
4,0.4436855804799172,0.6700507614213198,1.506520662196847,0.2616279069767442,0.2167329174111594,0.22564580655067307
5,0.3320987061195567,0.727580372250423,1.5419992180757744,0.38372093023255816,0.275031423922553,0.278277838055944
6,0.1873428672299974,0.7935702199661591,1.6361531324164813,0.2616279069767442,0.1854133235420962,0.20571310786000457
7,0.12869346986466454,0.8646362098138748,1.7164722764214804,0.3430232558139535,0.178270393439626,0.20253470458794473
8,0.08517109261047215,0.8900169204737732,1.783889881400175,0.29069767441860467,0.1551910483819696,0.19483119452500958
9,0.08131345455706523,0.9204737732656514,1.7850559811259425,0.29069767441860467,0.18496850347104202,0.20945096992429585
10,0.05466557507184153,0.9424703891708968,1.8070656421572664,0.36046511627906974,0.22249498667898301,0.2302565034995423
11,0.03689230955796798,0.9593908629441624,1.8136875074963237,0.37209302325581395,0.237023863887899,0.2543476259660835
12,0.041417291681022206,0.9712351945854484,1.846366660539494,0.3372093023255814,0.21157820879123007,0.2298897545106255
13,0.025771123078193157,0.9746192893401016,1.930795198263124,0.36046511627906974,0.20222402539410364,0.23703611486832551
